id,title,original_title,production_countries,overview,tagline,release_date,original_language,genres,runtime,budget,revenue,cast,vote_average,director,keywords
9481,El coleccionista de huesos,The Bone Collector,['United States of America'],"Lincoln Rhyme es un policía que está en silla de ruedas desde que le cayó una viga encima durante una investigación y lo dejó tetrapléjico. Un asesino en serie deja pistas que sólo Lincoln puede descrifrar, y éste contará con la ayuda de Amelia Donaghy para resolver el misterio creado por el asesino.",Antes de que caiga otra víctima.,1999-11-04,en,"Drama, Misterio, Suspense, Crimen",105,73000000,151493655,"['Denzel Washington', 'Angelina Jolie', 'Queen Latifah']",6.794,Phillip Noyce,"['new york city', 'taxi', 'based on novel or book', 'psychopath', 'taxi driver', 'bone', 'partnership', 'serial killer', 'author', 'crime scene', 'rookie cop', 'nypd', 'homicide detective', 'quadriplegic', 'gruesome', 'home care nurse', 'decipher', 'homicide investigation', 'sadistic killer', 'cryptic', 'furious', 'ambiguous', 'antagonistic', 'conceited', 'ghoulish', 'former detective', 'clues', 'forensic expert', 'crime scene investigation']"
10137,Stuart Little,Stuart Little,"['Germany', 'United States of America']","Un día la familia Little adopta a Stuart, un pequeño ratón al que tratan como si fuera un hijo. Los Little están encantados con la manera de ser de Stuart, pero George, su hijo mayor, no sabe qué hacer con su ""nuevo hermano"". Por su parte, Snowbell, el gato de la familia, urde un plan para echar a Stuart de casa para siempre.",La pequeña familia se hizo más grande.,1999-12-17,en,"Familia, Fantasía, Comedia, Aventura",84,133000000,300135367,"['Michael J. Fox', 'Chazz Palminteri', 'Nathan Lane']",6.065,Rob Minkoff,"['sibling relationship', 'based on novel or book', 'cat', 'gangster', 'orphanage', 'adoption', 'mouse', 'stepbrother', 'world trade center', 'live action and animation', 'cgi-live action hybrid', 'familiar']"
4816,"Ghost Dog, el camino del samurai",Ghost Dog: The Way of the Samurai,"['France', 'Germany', 'Japan', 'United States of America']","""Ghost Dog"" (Whitaker) es un asesino a sueldo de Nueva York, un hombre de actitud tranquila en su vida diaria que se rige bajo el código de honor de los antiguos samuráis.",Todos los asesinos viven más allá de la ley.... sólo uno sigue el código.,1999-10-06,en,"Crimen, Drama",116,2000000,9392768,"['Forest Whitaker', 'John Tormey', 'Cliff Gorman']",7.325,Jim Jarmusch,"['hip-hop', 'new jersey', 'hitman', 'mission of murder', 'revenge', 'mafia', 'park', 'pigeon', 'hagakure', 'ice cream', 'haitian', 'cd player', 'arm sling', 'racial slur', 'carrier pigeon', 'ice cream truck', 'contract killer', 'criterion', 'code of the samurai', 'african american']"
30237,Onegin,Onegin,"['United Kingdom', 'United States of America']","Ambientada en el año 1820, cuenta la historia de Eugene Onegin, un aristócrata que se traslada a San Petersburgo. Allí conoce a Vladimir Lensky, quien le presenta a la hermana de su prometida Olga, de quien se enamora perdidamente. Pero el amor de Onegin por la bella Tatiana no será fácil, trayendo consigo una fuerte confrontación con Lensky que le obligará a abandonar la ciudad durante seis años.  Basada en la ópera del compositor ruso Piotr Ílich Chaikovski.",,1999-12-22,en,"Drama, Romance",104,14000000,206128,"['Ralph Fiennes', 'Liv Tyler', 'Toby Stephens']",6.143,Martha Fiennes,"['loss of loved one', 'st. petersburg, russia', 'unrequited love', 'tragic love', 'relationship', 'woman director', '19th century']"
28808,Detective Conan 3: El último mago del siglo,名探偵コナン 世紀末の魔術師,['Japan'],"Nuestro héroe encuentra finalmente su alma gemela: el misterioso ladrón Kaito Kid. Afrontando el reto de Kid; Conan y su amigo Heiji intentan proteger el último tesoro de la Dinastía rusa de los Romanov, los Huevos Imperiales de Pascua. Sin embargo, Kid, con su fantástica técnica para el robo los hace confundir y consigue robar el 'Huevo de la Memoria'. Mientras Kid se aleja en su artefacto, de repente un asesino en serie interrumpe su huida, le persigue y consigue derribarlo. Kid desaparece como por arte de magia quedando sólo su paloma blanca y el Huevo de la Memoria. Ahora el tesoro está en manos del traidor. Una mujer, la legítima heredera del preciado objeto, cuenta a Conan y sus amigos el secreto de la historia de su familia, que les pone sobre la pista de un misterio con la Revolución Rusa como trasfondo.",,1999-04-17,ja,"Aventura, Animación, Crimen, Drama, Misterio",99,0,22951145,"['Minami Takayama', 'Kappei Yamaguchi', 'Wakana Yamazaki']",7.3,Kenji Kodama,"['treasure', 'detective', 'thief', 'fugitive', 'gentleman thief', 'gun shooting', 'shounen', 'anime', 'phantom thief']"
11622,Buscando a Eva,Blast from the Past,['United States of America'],"En 1962, Calvin Webber (Christopher Walken), un brillante aunque algo paranoico científico, vivía con su esposa Helen (Sissy Spacek) en Los Ángeles. En plena crisis de los misiles de Cuba, un avión sufre un accidente cerca de la casa de los Webber, que, convencidos de que ha estallado una guerra nuclear, se guarecen en un refugio construido por Calvin. 35 años después su hijo Adam (Brendan Fraser), nacido en esa especie de cápsula temporal, sale a la superficie para comprobar si la Tierra sigue siendo apta para la vida humana.",Ella nunca había conocido a nadie como él. Él nunca ha conocido a nadie.,1999-02-12,en,"Drama, Romance, Comedia",113,35000000,40263020,"['Brendan Fraser', 'Alicia Silverstone', 'Christopher Walken']",6.772,Hugh Wilson,"['isolation', 'atomic bomb', 'bunker', 'shelter', 'lighthearted', 'blast from the past', 'adoring', 'amused', 'familiar']"
9430,Viviendo sin límites,Go,['United States of America'],"Ronna (Sarah Polley) necesita dinero, Simon (Desmond Askew) quiere pasar el fin de semana en Las Vegas. Por su parte, Adam (Scott Wolf) y Zack (Jay Mohr), aunque no quieren meterse en líos están a punto de embarcarse en una aventura que no acabará hasta que amanezca.",,1999-04-09,en,"Crimen, Comedia, Suspense",101,6500000,28451622,"['Sarah Polley', 'Timothy Olyphant', 'Katie Holmes']",7.0,Doug Liman,"['drug dealer', 'ecstasy', 'rave', 'clubbing', 'marijuana', 'drug dealing', 'los angeles, california', 'las vegas', 'drugs', 'lgbt', 'high', 'bisexual man', 'grocery store', 'multiple storylines', 'multiple perspectives', 'narcotics', 'christmas', 'gay theme', 'christmas eve']"
9008,El dilema,The Insider,['United States of America'],"Jeffrey Wigand, científico y directivo de la famosa tabacalera norteamericana Brown & Williamson, descubre el secreto celosamente guardado por la industria tabacalera sobre las sustancias que crean adicción en los fumadores. El productor del programa 60 minutes, Lowell Bergman, arriesga su carrera para poner frente a las cámaras a Wigand, que ve como su vida entera se viene abajo al revelar la verdad a la opinión pública. Nadie saldrá indemne de esta batalla contra la industria del tabaco. Nada volverá a ser como antes.",Dos hombres decididos a decir la verdad ... cueste lo que cueste.,1999-10-28,en,"Drama, Suspense",157,90000000,60300000,"['Al Pacino', 'Russell Crowe', 'Christopher Plummer']",7.456,Michael Mann,"['newspaper', 'research', 'politics', 'spy', 'journalism', 'interview', 'tobacco', 'insider', 'conspiracy theory', 'reporter', 'whistleblower', 'tobacco industry', 'legal drama', 'legal thriller', 'intimate', 'suspenseful']"
926,Héroes fuera de órbita,Galaxy Quest,['United States of America'],"Galaxy Quest es el título de una serie de televisión que se ha emitido con gran éxito durante treinta años. Una vez que deja de emitirse, sus protagonistas se dedican a pasear sus antiguos uniformes por convenciones y programas especiales. Lo que no saben es que una raza alienígena del espacio exterior, los Thermians, captaban la serie creyendo que se trataba de un documento histórico. En su lucha contra el perverso Roth'h'ar Sarris, deciden secuestrar a los protagonistas para que les ayuden a combatirlo.",Una aventura de proporciones galácticas.,1999-12-25,en,"Comedia, Ciencia ficción, Aventura",102,45000000,90683916,"['Tim Allen', 'Sigourney Weaver', 'Alan Rickman']",7.068,Dean Parisot,"['spacecraft', 'teleportation', 'space battle', 'time travel', 'parody', 'spoof', 'fans', 'fan convention', 'mischievous', 'actor', 'playful', 'tv show', 'humanoid alien', 'galaxy quest', 'suspenseful', 'hilarious', 'cheerful', 'exhilarated']"
9563,Un domingo cualquiera,Any Given Sunday,['United States of America'],"Cuatro años antes, los Tiburones de Miami, dirigidos por el entrenador D'Amato, habían ganado dos campeonatos consecutivos, pero ahora sólo consiguen acumular derrotas. Además, el público escasea y los antiguos ídolos están en el ocaso de sus carreras, particularmente Jack ""Cap"" Rooney, que a sus 39 años se aferra desesperadamente a lo poco que le queda como jugador profesional. Por otra parte, son frecuentes los conflictos con Christina Pagniacci, la joven presidenta y propietaria del equipo.",,1999-12-22,en,Drama,162,55000000,100230832,"['Al Pacino', 'Cameron Diaz', 'Dennis Quaid']",6.82,Oliver Stone,"['sports', 'american football', 'american football coach', 'trainer', 'training', 'american football stadium']"
823,Jin-Roh: La brigada del lobo,人狼 JIN-ROH,['Japan'],"Fuse es un miembro de Tokkitai (Cuerpo motorizado de vigilancia armada especial), pero lleva ya un tiempo planteándose su trabajo, que parece convertirlo en una máquina de matar. Una noche, durante una patrulla, topan con los miembros de Secto, una organización terrorista. Fuse apunta a uno de ellos, una joven con una bomba, pero no dispara...",,1999-11-17,ja,"Animación, Drama, Romance, Suspense, Ciencia ficción",102,0,94072,"['Yoshikatsu Fujiki', 'Sumi Mutoh', 'Eri Sendai']",7.4,Hiroyuki Okiura,"['japan', 'resistance', 'dystopia', 'little red riding hood', 'brothers grimm', 'politician', 'alternate history', 'suicide mission', 'atmospheric', 'resistance fighter', 'social issues', 'anime']"
404,Una historia verdadera,The Straight Story,"['United States of America', 'United Kingdom', 'France']","Alvin Straight (Richard Farnsworth) es un achacoso anciano que vive en Iowa con una hija discapacitada (Sissy Spacek). Además de sufrir un enfisema y pérdida de visión, tiene graves problemas de cadera que casi le impiden permanecer de pie. Cuando recibe la noticia de que su hermano Lyle (Stanton), con el que está enemistado desde hace diez años, ha sufrido un infarto, a pesar de su precario estado de salud, decide ir a verlo a Wisconsin. Para ello tendrá que recorrer unos 500 kilometros, y lo hace en el único medio de transporte del que dispone: una máquina cortacésped.",,1999-10-15,en,Drama,111,10000000,6418028,"['Richard Farnsworth', 'Sissy Spacek', 'Jane Galloway Heitz']",7.724,David Lynch,"['sibling relationship', 'mississippi river', 'wisconsin', 'lawnmower', 'iowa', 'biography', 'based on true story', 'road trip', 'family relationships', 'family', 'journey', 'elderly man', 'brother brother relationship', 'personal journey', 'transformative journey']"
12599,Pokémon 2: El poder de uno,劇場版ポケットモンスター 幻のポケモン ルギア爆誕,['Japan'],"Segunda entrega del famoso videojuego japonés. Ash Ketchum, Pokémon y sus amigos llegan a la isla de Shamouti, y allí se transformarán en los protagonistas de una leyenda reencarnada; el equilibrio de la naturaleza representado por las tres poderosas aves Moltres (que domina el fuego), Zapdos (que representa los relámpagos) y Articuno (que conserva el hielo). Cuando Moltres resulta secuestrada según la profecía sólo un humano podrá salvarla.",Hay alguien que marca la diferencia,1999-07-17,ja,"Aventura, Fantasía, Animación, Ciencia ficción, Familia",80,30000000,133949270,"['Rica Matsumoto', 'Ikue Otani', 'Mayumi Izuka']",6.689,Kunihiko Yuyama,"['prophecy', 'ocean', 'legend', 'chosen one', 'collector', 'based on video game', 'tropical island', 'anime', 'adventure']"
1163973,玉蒲团之天下第一,玉蒲团之天下第一,[],,,1999-10-16,zh,Romance,0,0,0,['Wong Mei-Fan'],7.0,,[]
50804,The Secret Path,The Secret Path,['United States of America'],,,1999-04-02,en,"Drama, Película de TV",98,0,0,"['Della Reese', 'Ossie Davis', 'Crystal Bernard']",7.267,Bruce Pittman,[]
10398,Doble traición,Double Jeopardy,"['Germany', 'United States of America']","Nick Parsons y su esposa Libby viven aparentemente una vida idílica junto a su hijo Matty. Pero una noche navegando Nick desaparece, y Libby es acusada de su asesinato y enviada a prisión. Allí se entera de que su marido sigue vivo, y también de que una vez juzgada y sentenciada por un crimen, una persona no puede volver a ser juzgada por el mismo delito....",El asesinato no siempre es un crimen,1999-09-24,en,"Drama, Suspense, Misterio",105,70000000,177841558,"['Ashley Judd', 'Tommy Lee Jones', 'Bruce Greenwood']",6.6,Bruce Beresford,"['sailboat', 'court case', 'sailing trip', 'new orleans, louisiana', 'ferry boat', 'deceived wife', ""women's prison"", 'ex-cop', 'parole board', 'wrongful imprisonment', 'courtroom', 'fake death', 'ex-con', 'lost at sea', 'framed for murder', 'parolee', 'mother child separation', 'revenge plot', 'double jeopardy', 'probation officer', 'murder suspect', 'prison life', 'determination', 'halfway house', 'paintings', 'convicted murderer', 'revenge thriller', 'best friends', 'puget sound', 'whidbey island', 'mother looking for child', 'husband fakes his murder']"
11001,De ladrón a policía,Blue Streak,['United States of America'],"Miles acaba de robar un valioso diamante. Poco antes de ser atrapado por la policía consigue esconder el botín. Tras pasar dos años entre rejas se dispone a recuperar la joya, pero ahora el lugar donde ocultó el diamante se ha convertido en una comisaría de policía. Su plan no podía ser otro que el de hacerse pasar por policía para recuperar tan preciada joya.",Lo único que tiene de policía es la placa.,1999-09-17,en,"Acción, Comedia, Crimen",94,65000000,117758500,"['Martin Lawrence', 'Luke Wilson', 'Dave Chappelle']",6.5,Les Mayfield,"['robbery', 'diamond', 'police operation', 'police everyday life', 'thief', 'police officer', 'police station']"
